repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,signature,parse_failure_reason
1,planar,Planar,83,"(15, [(0,1), (1,2), (2,0), (0,3), (1,3), (2,3), (3,4), (4,5), (5,6), (6,4), (4,7), (5,7), (6,7), (7,8), (8,9), (9,10), (10,8), (8,11), (9,11), (10,11), (11,12), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,0-3,1-2,1-3,2-3,3-4,4-5,4-6,4-7,5-6,5-7,6-7,7-8,8-9,8-10,8-11,9-10,9-11,10-11,11-12,12-13,12-14,13-14",
1,planar,Planar,84,"(15, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 0),
      (0, 5), (1, 6), (2, 7), (3, 8), (4, 9),
      (5, 6), (6, 7), (7, 8), (8, 9), (9, 5),
      (10, 0), (10, 1), (11, 2), (11, 3), (12, 4),
      (12, ",True,False,,
1,planar,Planar,85,"(15, [(0,1), (0,2), (1,3), (1,4), (2,5), (2,6), (3,7), (3,8), (4,9), (4,10), (5,11), (5,12), (6,13), (6,14), (0,3), (0,5), (0,7), (0,9), (0,11), (0,13), (1,4), (1,6), (1,8), (1,10)])",True,False,,
1,planar,Planar,86,"Reasoning:

We start by creating a graph with 15 nodes and 14 edges in a shape of a simple cycle. This is represented by edges between consecutive nodes and an edge between the first and the last node",False,False,,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax (<unknown>, line 1)"
1,planar,Planar,87,"(15, [(0,1), (0,2), (0,3), (1,2), (1,4), (2,5), (3,6), (4,5), (4,7), (5,8), (6,9), (7,8), (7,10), (8,11), (9,12), (10,11), (10,13), (11,14), (12,13), (13,14), (3,7), (6,10), (9,13), (2,6)])",True,True,"15|0-1,0-2,0-3,1-2,1-4,2-5,2-6,3-6,3-7,4-5,4-7,5-8,6-9,6-10,7-8,7-10,8-11,9-12,9-13,10-11,10-13,11-14,12-13,13-14",
1,planar,Planar,88,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(0,6),(1,2),(2,3),(3,4),(4,5),(5,6),(6,1),(7,2),(7,4),(7,6),(0,7),(0,8),(7,8),(0,10),(7,10),(0,12),(7,12),(0,14),(7,14)])",True,False,,
1,planar,Planar,89,"(15, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (10,11), (11,12), (12,13), (13,0), (14,0), (14,1), (14,2), (14,3), (14,4), (14,5), (14,6), (14,7), (14,8), (14,9)])",True,True,"15|0-1,0-13,0-14,1-2,1-14,2-3,2-14,3-4,3-14,4-5,4-14,5-6,5-14,6-7,6-14,7-8,7-14,8-9,8-14,9-10,9-14,10-11,11-12,12-13",
1,planar,Planar,90,"(15, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (10,11), (11,12), (12,13), (13,14), (14,0), (0,5), (5,10), (10,0), (1,6), (6,11), (11,1), (2,7), (7,12), (12,2)])",True,False,,
1,planar,Planar,91,"(15, [(0,1), (1,2), (2,3), (3,4), (4,0),  # first cycle
      (5,6), (6,7), (7,8), (8,9), (9,5),  # second cycle
      (10,11), (11,12), (12,13), (13,14), # third cycle
      # connections between fir",True,False,,
1,planar,Planar,92,"(15, [(0, 2), (0, 3), (0, 5), (0, 6), (0, 8), (0, 9), (0, 11), (0, 12), (0, 13), (0, 14), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14",True,True,"15|0-2,0-3,0-5,0-6,0-8,0-9,0-11,0-12,0-13,0-14,1-2,1-14,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14",
1,planar,Planar,93,"(15, [(0,1), (1,2), (2,3), (3,4), (4,0), (0,5), (5,1), (1,6), (6,2), (2,7), (7,3), (3,8), (8,4), (4,9), (9,0), (10,11), (11,12), (12,13), (13,14), (14,10), (0,10), (1,11), (2,12), (3,13), (4,14)])",True,False,,
1,planar,Planar,94,"(15, [(0,1), (0,2), (0,3), (0,4), (0,5), (0,6), (0,7), (0,8), (0,9), (0,10), (0,11), (0,12), (0,13), (0,14), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,10), (10,11)])",True,True,"15|0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11",
1,planar,Planar,95,"(15, [(0,1), (0,2), (0,3), (0,4), (1,2), (2,3), (3,4), (1,5), (2,5), (3,5), (4,5), (1,3), (2,4), (1,6), (3,6), (5,6), (3,5), (2,7), (4,7), (5,7), (4,5), (8,9), (9,10), (10,11), (11,8), (11,5), (10,3)]",True,False,,
1,planar,Planar,96,"(15, [(0,1), (1,2), (2,3), (3,4), (4,0), (0,5), (1,5), (2,5), (3,6), (4,6), (5,6), (5,7), (6,7), (7,8), (8,9), (9,10), (10,11), (11,12), (12,13), (13,14), (14,15), (15,9), (8,12), (14,10)])",False,False,,第 21 条边端点越界（节点范围应为 0..14）。
1,planar,Planar,97,"(15, [(0,1),(0,2),(0,3),(0,4),(0,5),(1,5),(2,5),(0,6),(1,6),(3,6),(4,6),(0,7),(2,7),(5,7),(0,8),(3,8),(4,8),(6,8),(0,9),(2,9),(5,9),(7,9),(1,10),(3,10),(6,10),(8,10),(1,11),(2,11),(7,11),(9,11),(1,12)",True,False,,
1,planar,Planar,98,"(15, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,0), (6,0), (6,1), (6,2), (6,3), (6,4), (6,5), (7,8), (8,9), (9,10), (10,11), (11,7), (6,7), (6,8), (6,9), (6,10), (6,11), (0,12), (12,1), (2,13), (13,3), (5",False,False,,第 29 条边端点越界（节点范围应为 0..14）。
1,planar,Planar,99,"(15, [(0,1), (1,2), (2,3), (3,4), (4,0), (0,5), (5,1), (1,6), (6,2), (2,7), (7,3), (3,8), (8,4), (4,9), (9,0), (5,10), (10,6), (6,11), (11,7), (7,12), (12,5), (0,13), (13,14), (14,0)])",True,True,"15|0-1,0-4,0-5,0-9,0-13,0-14,1-2,1-5,1-6,2-3,2-6,2-7,3-4,3-7,3-8,4-8,4-9,5-10,5-12,6-10,6-11,7-11,7-12,13-14",
1,planar,Planar,100,"(15,[(0,1),(1,2),(2,3),(3,4),(4,5),(5,6),(6,7),(7,8),(8,9),(9,10),(10,11),(11,12),(12,13),(13,14),(14,0),(0,5),(1,6),(2,7),(3,8),(4,9),(0,10),(1,11),(2,12),(3,13)])",True,False,,
1,components,#Components,1,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,2,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,3,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,4,"(15, [(0, 1), (1, 2), (0, 2), (3, 4), (5, 6), (6, 7), (7, 8), (5, 7), (5, 8), (6, 8), (9, 10), (11, 12), (12, 13), (13, 14), (11, 13), (11, 14), (12, 14)])",True,True,"15|0-1,0-2,1-2,3-4,5-6,5-7,5-8,6-7,6-8,7-8,9-10,11-12,11-13,11-14,12-13,12-14,13-14",
1,components,#Components,5,"(15, [(0, 1), (0, 2), (1, 2), (3, 4), (3, 5), (4, 5), (6, 7), (6, 8), (7, 8), (9, 10), (9, 11), (10, 11), (12, 13), (12, 14), (13, 14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,6,"(15, [(0, 1), (0, 2), (1, 2), (3, 4), (3, 5), (4, 5), (6, 7), (6, 8), (7, 8), (9, 10), (9, 11), (10, 11), (12, 13), (12, 14), (13, 14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,7,"(15, [(0, 1), (1, 2), (2, 0), (3, 4), (4, 5), (5, 3), (6, 7), (7, 8), (8, 6), (9, 10), (10, 11), (11, 9), (12, 13), (13, 14), (14, 12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,8,"(15, [(0,1), (0,2), (1,2), (3,4), (3,5), (4,5), (6,7), (6,8), (7,8), (9,10), (9,11), (10,11), (12,13), (12,14), (13,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,9,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,10,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,11,"(15, [(0, 1), (0, 2), (3, 4), (3, 5), (6, 7), (6, 8), (9, 10), (9, 11), (12, 13), (12, 14)])",True,True,"15|0-1,0-2,3-4,3-5,6-7,6-8,9-10,9-11,12-13,12-14",
1,components,#Components,12,"(15, [(0,1), (0,2), (1,2), (3,4), (3,5), (4,5), (6,7), (6,8), (7,8), (9,10), (9,11), (10,11), (12,13), (12,14), (13,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,13,"(15, [(0,1), (0,2), (1,2), (3,4), (3,5), (4,5), (6,7), (6,8), (7,8), (9,10), (9,11), (10,11), (12,13), (12,14), (13,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,14,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,15,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (11,12), (12,13), (13,14), (14,11)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,11-12,11-14,12-13,13-14",
1,components,#Components,16,"(15, [(0, 1), (1, 2), (2, 0), (3, 4), (4, 5), (5, 3), (6, 7), (7, 8), (8, 6), (9, 10), (10, 11), (11, 9), (12, 13), (13, 14), (14, 12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,17,"(15, [(0,1), (1,2), (3,4), (5,6), (6,7), (7,8), (9,10), (11,12), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,5-6,6-7,7-8,9-10,11-12,12-13,13-14",
1,components,#Components,18,"(15, [(0, 1), (1, 2), (3, 4), (4, 5), (6, 7), (7, 8), (9, 10), (10, 11), (12, 13), (13, 14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,19,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,13-14",
1,components,#Components,20,"(15, [(0, 1), (1, 2), (2, 0), (3, 4), (4, 5), (5, 3), (6, 7), (7, 8), (8, 6), (9, 10), (10, 11), (11, 9), (12, 13), (13, 14), (14, 12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,21,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,22,"(15, [(0, 1), (2, 3), (4, 5), (5, 6), (6, 4), (7, 8), (8, 9), (9, 7), (10, 11), (11, 12), (12, 13), (13, 14), (14, 10)])",True,True,"15|0-1,2-3,4-5,4-6,5-6,7-8,7-9,8-9,10-11,10-14,11-12,12-13,13-14",
1,components,#Components,23,"(15, [(0, 1), (1, 2), (2, 0), (3, 4), (4, 5), (5, 3), (6, 7), (7, 8), (8, 6), (9, 10), (10, 11), (11, 9), (12, 13), (13, 14), (14, 12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,24,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,25,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,26,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,27,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (11,12), (12,13), (13,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,11-12,12-13,13-14",
1,components,#Components,28,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,29,"(15, [(0,1), (1,2), (3,4), (5,6), (6,7), (7,8), (9,10), (10,11), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,5-6,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,30,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,31,"(15, [(0,1), (0,2), (1,2), (3,4), (5,6), (5,7), (6,7), (8,9), (10,11), (10,12), (10,13), (10,14), (11,12), (11,13), (11,14), (12,13), (12,14), (13,14)])",True,True,"15|0-1,0-2,1-2,3-4,5-6,5-7,6-7,8-9,10-11,10-12,10-13,10-14,11-12,11-13,11-14,12-13,12-14,13-14",
1,components,#Components,32,"(15, [(0,1), (1,0), (2,3), (3,4), (4,2), (5,6), (6,7), (7,8), (8,5), (9,10), (10,11), (11,12), (12,9), (13,14), (14,13)])",True,True,"15|0-1,2-3,2-4,3-4,5-6,5-8,6-7,7-8,9-10,9-12,10-11,11-12,13-14",
1,components,#Components,33,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,34,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,35,"(15, [(0,1), (0,2), (3,4), (3,5), (6,7), (6,8), (9,10), (9,11), (12,13), (12,14)])",True,True,"15|0-1,0-2,3-4,3-5,6-7,6-8,9-10,9-11,12-13,12-14",
1,components,#Components,36,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,37,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,38,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,39,"(15, [(0,1), (0,2), (1,2), (3,4), (5,6), (5,7), (6,7), (8,9), (8,10), (8,11), (9,10), (9,11), (10,11), (12,13), (12,14), (13,14)])",True,True,"15|0-1,0-2,1-2,3-4,5-6,5-7,6-7,8-9,8-10,8-11,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,40,"(15, [(0,1), (1,2), (0,2), (3,4), (5,6), (6,7), (7,8), (5,7), (5,8), (6,8), (9,10), (11,12), (12,13), (13,14), (11,13), (11,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,5-6,5-7,5-8,6-7,6-8,7-8,9-10,11-12,11-13,11-14,12-13,12-14,13-14",
1,components,#Components,41,"(15, [(0,1), (1,2), (3,4), (4,5), (6,7), (7,8), (9,10), (10,11), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,42,"(15, [(0,1), (1,2), (2,3), (0,3), (4,5), (5,6), (7,8), (8,9), (10,11), (11,12), (13,14)])",True,True,"15|0-1,0-3,1-2,2-3,4-5,5-6,7-8,8-9,10-11,11-12,13-14",
1,components,#Components,43,"(15, [(0,1), (0,2), (1,2), (3,4), (3,5), (4,5), (6,7), (6,8), (7,8), (9,10), (9,11), (10,11), (12,13), (12,14), (13,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,44,"(15, [(0,1), (1,2), (2,3), (3,0), (4,5), (5,6), (4,6), (7,8), (8,9), (7,9), (10,11), (11,12), (10,12), (13,14)])",True,True,"15|0-1,0-3,1-2,2-3,4-5,4-6,5-6,7-8,7-9,8-9,10-11,10-12,11-12,13-14",
1,components,#Components,45,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,46,"(15, [(0,1), (1,2), (3,4), (4,5), (5,6), (8,9), (9,10), (11,12), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,4-5,5-6,8-9,9-10,11-12,12-13,13-14",
1,components,#Components,47,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,48,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,49,"(15, [(0,1), (1,2), (3,4), (4,5), (6,7), (7,8), (9,10), (10,11), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,50,"(15, [(0,1), (1,2), (3,4), (5,6), (6,7), (7,8), (9,10), (11,12), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,5-6,6-7,7-8,9-10,11-12,12-13,13-14",
1,components,#Components,51,"(15, [(0, 1), (2, 3), (3, 4), (5, 6), (6, 7), (7, 8), (9, 10), (10, 11), (12, 13), (13, 14)])",True,True,"15|0-1,2-3,3-4,5-6,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,52,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,53,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,54,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,55,"(15, [(0,1), (1,2), (3,4), (4,5), (6,7), (7,8), (9,10), (11,12), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,11-12,12-13,13-14",
1,components,#Components,56,"(15, [
     (0,1), (1,2), (2,3), (3,0),   # first group
     (4,5), (5,6),                 # second group
     (7,8), (8,9), (9,10), (10,7), # third group
     (11,12),                      # forth gr",True,True,"15|0-1,0-3,1-2,2-3,4-5,5-6,7-8,7-10,8-9,9-10,11-12,13-14",
1,components,#Components,57,"(15, [(0, 1), (1, 2), (0, 2), (3, 4), (4, 5), (3, 5), (6, 7), (7, 8), (6, 8), (9, 10), (10, 11), (9, 11), (12, 13), (13, 14), (12, 14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,58,"(15, [(0,1), (1,2), (3,4), (4,5), (6,7), (7,8), (9,10), (10,11), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,59,"(15, [(0,1), (1,2), (3,4), (4,5), (6,7), (7,8), (9,10), (10,11), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,60,"(15, [(0, 1), (1, 2), (0, 2), (3, 4), (4, 5), (3, 5), (6, 7), (7, 8), (6, 8), (9, 10), (10, 11), (9, 11), (12, 13), (13, 14), (12, 14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,61,"(15, [(0,1), (0,2), (1,2), (3,4), (3,5), (4,5), (6,7), (6,8), (7,8), (9,10), (9,11), (10,11), (12,13), (12,14), (13,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,62,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,63,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,64,"(15, [(0,1), (1,2), (2,0), (3,4), (4,3), (5,6), (6,7), (7,5), (8,9), (9,10), (10,11), (11,8), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,5-6,5-7,6-7,8-9,8-11,9-10,10-11,12-13,12-14,13-14",
1,components,#Components,65,"(15, [(0,1), (1,2), (3,4), (4,5), (6,7), (7,8), (9,10), (10,11), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
1,components,#Components,66,"(15, [(0,1), (1,2), (2,0), (3,4), (4,5), (5,3), (6,7), (7,8), (8,6), (9,10), (10,11), (11,9), (12,13), (13,14), (14,12)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,67,"(15, [(0,1), (1,2), (3,4), (5,6), (6,7), (8,9), (10,11), (11,12), (12,13), (13,14)])",True,True,"15|0-1,1-2,3-4,5-6,6-7,8-9,10-11,11-12,12-13,13-14",
1,components,#Components,68,"(15, [(0,1), (1,2), (0,2), (3,4), (4,5), (3,5), (6,7), (7,8), (6,8), (9,10), (10,11), (9,11), (12,13), (13,14), (12,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,69,"(15, [(0,1), (0,2), (1,2), (3,4), (3,5), (4,5), (6,7), (6,8), (7,8), (9,10), (9,11), (10,11), (12,13), (12,14), (13,14)])",True,True,"15|0-1,0-2,1-2,3-4,3-5,4-5,6-7,6-8,7-8,9-10,9-11,10-11,12-13,12-14,13-14",
1,components,#Components,70,"(15, [(0, 1), (1, 2), (3, 4), (4, 5), (6, 7), (7, 8), (9, 10), (10, 11), (12, 13), (13, 14)])",True,True,"15|0-1,1-2,3-4,4-5,6-7,7-8,9-10,10-11,12-13,13-14",
